Flow Duration,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Mean,Bwd Packet Length Max,Bwd Packet Length Min,Flow IAT Mean,Flow IAT Min,Fwd IAT Min,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Labelb
86,0,0,0.0,0,0,86.0,86,0,20,20,11627.90698,11627.90698,0,1,1,61,16337,20,0
242,74,37,37.0,133,133,80.66666667,3,3,40,40,8264.462809999999,8264.462809999999,37,0,1,-1,-1,20,0
48839,60,30,30.0,112,112,16279.666669999999,1,1,80,64,40.95087942,40.95087942,30,0,1,-1,-1,40,0
60994,116,29,29.0,105,105,12198.8,1,1,104,40,65.58022101,32.7901105,29,0,0,-1,-1,20,0
97,0,0,0.0,0,0,97.0,97,0,20,20,10309.27835,10309.27835,0,1,1,8190,63860,20,0
80553,54,27,27.0,243,243,26851.0,3,3,64,64,24.82837387,24.82837387,27,0,1,-1,-1,32,0
192,86,43,43.0,171,171,64.0,3,3,64,64,10416.66667,10416.66667,43,0,1,-1,-1,32,0
188,0,0,0.0,0,0,188.0,188,0,32,32,5319.148936,5319.148936,0,1,1,31088,65535,32,0
216,80,40,40.0,132,132,72.0,3,3,40,40,9259.259259,9259.259259,40,0,1,-1,-1,20,0
179,88,44,44.0,109,109,59.66666667,3,4,64,64,11173.18436,11173.18436,44,0,1,-1,-1,32,0
64648445,1457,549,91.0625,2896,0,1959043.7880000002,36,190,520,572,0.24749241800000002,0.278428971,0,0,1,29200,0,32,0
223,66,33,33.0,61,61,74.33333333,47,49,40,40,8968.609865,8968.609865,33,0,1,-1,-1,20,0
151,62,31,31.0,47,47,50.33333333,3,3,64,64,13245.03311,13245.03311,31,0,1,-1,-1,32,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
216,82,41,41.0,113,113,72.0,2,2,40,40,9259.259259,9259.259259,41,0,1,-1,-1,20,0
72299,31,31,6.2,0,0,14459.8,1,1,160,20,69.15724975,13.83144995,0,0,0,328,0,32,0
60441,88,44,44.0,107,107,20147.0,48,48,40,64,33.09012094,33.09012094,44,0,1,-1,-1,20,0
51129,144,36,36.0,73,73,10225.8,3,3,168,80,78.23348784,39.11674392,36,0,0,-1,-1,40,0
50613,148,37,37.0,101,101,10122.6,2,2,128,40,79.03107897,39.51553949,37,0,0,-1,-1,32,0
195,64,32,32.0,48,48,65.0,3,3,64,64,10256.410259999999,10256.410259999999,32,0,1,-1,-1,32,0
1192601,102,51,51.0,91,91,397533.6667,1,1,64,40,1.677006811,1.677006811,51,0,1,-1,-1,32,0
222748,66,33,33.0,193,193,74249.33333,3,4,64,40,8.978756263,8.978756263,33,0,1,-1,-1,32,0
45,0,0,0.0,0,0,45.0,45,0,20,20,22222.22222,22222.22222,0,1,1,123,273,20,0
139,68,34,34.0,50,50,46.33333333,3,3,64,64,14388.48921,14388.48921,34,0,1,-1,-1,32,0
185,64,32,32.0,48,48,61.66666667,4,4,64,64,10810.810809999999,10810.810809999999,32,0,1,-1,-1,32,0
162,64,32,32.0,48,48,54.0,3,3,40,40,12345.67901,12345.67901,32,0,1,-1,-1,20,0
5,0,0,0.0,0,0,5.0,5,0,20,20,200000.0,200000.0,0,1,1,335,16560,20,0
23684,0,0,0.0,0,0,11842.0,936,0,32,64,42.22259753,84.44519507,0,1,2,875,266,32,0
181,70,35,35.0,63,63,60.33333333,4,48,80,80,11049.723759999999,11049.723759999999,35,0,1,-1,-1,40,0
187,68,34,34.0,50,50,62.33333333,3,11,64,80,10695.187170000001,10695.187170000001,34,0,1,-1,-1,32,0
167,72,36,36.0,52,52,55.66666667,4,4,64,64,11976.0479,11976.0479,36,0,1,-1,-1,32,0
48427,96,48,48.0,62,62,16142.333330000001,1,1,80,64,41.299275200000004,41.299275200000004,48,0,1,-1,-1,40,0
50616,106,53,53.0,81,81,16872.0,3,3,40,40,39.51319741,39.51319741,53,0,1,-1,-1,20,0
82,0,0,0.0,0,0,20.5,1,0,32,104,12195.12195,48780.4878,0,1,4,237,0,32,0
259,94,47,47.0,115,115,86.33333333,1,1,64,64,7722.007722,7722.007722,47,0,1,-1,-1,32,0
94401,66,33,33.0,108,108,31467.0,3,3,40,40,21.18621625,21.18621625,33,0,1,-1,-1,20,0
30707,94,47,47.0,134,134,10235.66667,1,1,64,64,65.13172892,65.13172892,47,0,1,-1,-1,32,0
106,0,0,0.0,0,0,106.0,106,0,20,20,9433.962264,9433.962264,0,1,1,30992,63919,20,0
1648575,0,0,0.0,0,0,329715.0,213896,714618,92,60,1.819753423,1.819753423,0,0,1,8192,0,28,0
188,72,36,36.0,52,52,62.66666667,3,3,64,64,10638.29787,10638.29787,36,0,1,-1,-1,32,0
170,60,30,30.0,132,132,56.66666667,3,4,64,64,11764.70588,11764.70588,30,0,1,-1,-1,32,0
65,0,0,0.0,0,0,32.5,12,0,20,40,15384.615380000001,30769.23077,0,1,2,245,250,20,0
50,0,0,0.0,0,0,50.0,50,0,20,20,20000.0,20000.0,0,1,1,114,251,20,0
198,64,32,32.0,48,48,66.0,48,48,40,40,10101.0101,10101.0101,32,0,1,-1,-1,20,0
78688,128,32,32.0,78,78,15737.6,3,3,104,64,50.83367222,25.41683611,32,0,0,-1,-1,20,0
30994,144,36,36.0,97,97,6198.8,3,3,128,64,129.0572369,64.52861844,36,0,0,-1,-1,32,0
61,0,0,0.0,0,0,61.0,61,0,20,20,16393.442619999998,16393.442619999998,0,1,1,211,256,20,0
159,100,50,50.0,66,66,53.0,3,3,40,40,12578.61635,12578.61635,50,0,1,-1,-1,20,0
71964,60,30,30.0,132,132,23988.0,48,49,80,64,27.79167361,27.79167361,30,0,1,-1,-1,40,0
190,84,42,42.0,106,106,63.33333333,3,3,40,40,10526.31579,10526.31579,42,0,1,-1,-1,20,0
32040,86,43,43.0,108,108,10680.0,48,50,40,40,62.42197253,62.42197253,43,0,1,-1,-1,20,0
90319,62,31,31.0,123,123,30106.33333,3,3,40,64,22.14373498,22.14373498,31,0,1,-1,-1,20,0
189,64,32,32.0,48,48,63.0,1,48,64,64,10582.01058,10582.01058,32,0,1,-1,-1,32,0
1008,2944,1472,1472.0,329,329,336.0,3,5,64,64,1984.126984,1984.126984,329,0,1,-1,-1,32,0
110,0,0,0.0,0,0,36.66666667,1,0,32,60,9090.909091,27272.72727,0,0,3,972,0,32,0
48827,90,45,45.0,106,106,16275.666669999999,3,3,64,40,40.96094374,40.96094374,45,0,1,-1,-1,32,0
95,0,0,0.0,0,0,95.0,95,0,20,20,10526.31579,10526.31579,0,1,1,913,256,20,0
82,31,31,15.5,0,0,41.0,4,4,64,20,24390.2439,12195.12195,0,0,0,1120,0,32,0
61047,84,42,42.0,155,155,20349.0,1,3,64,64,32.76164267,32.76164267,42,0,1,-1,-1,32,0
32372,88,44,44.0,100,100,10790.66667,3,3,40,40,61.78178673,61.78178673,44,0,1,-1,-1,20,0
134,84,42,42.0,102,102,44.66666667,1,1,40,40,14925.373130000002,14925.373130000002,42,0,1,-1,-1,20,0
276,56,28,28.0,284,284,92.0,4,4,40,40,7246.376812,7246.376812,28,0,1,-1,-1,20,0
50192,84,42,42.0,114,114,16730.66667,1,1,80,64,39.84698757,39.84698757,42,0,1,-1,-1,40,0
28968,0,0,0.0,0,0,28968.0,28968,0,20,20,34.52085059,34.52085059,0,1,1,29200,16384,20,0
31494,74,37,37.0,77,77,10498.0,3,68,40,40,63.50415952,63.50415952,37,0,1,-1,-1,20,0
12866732,2024,640,96.38095238,976,0,247437.1538,25,228,680,1032,1.632116065,2.487034004,0,0,1,29200,257,32,1
207607,140,35,35.0,51,51,29658.142860000004,1,1,104,104,19.26717307,19.26717307,35,0,1,-1,-1,20,0
23672,60,30,30.0,94,94,7890.666667,4,4,40,40,84.4880027,84.4880027,30,0,1,-1,-1,20,0
139202,66,33,33.0,141,141,46400.66667,4,49,64,40,14.36760966,14.36760966,33,0,1,-1,-1,32,0
223,60,30,30.0,132,132,74.33333333,3,4,64,64,8968.609865,8968.609865,30,0,1,-1,-1,32,0
355993,72,36,36.0,97,97,118664.3333,1,1,64,64,5.618087996,5.618087996,36,0,1,-1,-1,32,0
31600,94,47,47.0,175,175,10533.33333,3,3,64,64,63.29113924,63.29113924,47,0,1,-1,-1,32,0
96521,96,48,48.0,178,178,32173.66667,1,1,40,64,20.72087939,20.72087939,48,0,1,-1,-1,20,0
58,0,0,0.0,0,0,29.0,9,0,20,40,17241.37931,34482.75862,0,1,2,255,229,20,0
170,90,45,45.0,61,61,56.66666667,3,3,40,40,11764.70588,11764.70588,45,0,1,-1,-1,20,0
193,102,51,51.0,112,112,64.33333333,3,3,64,64,10362.6943,10362.6943,51,0,1,-1,-1,32,0
273014,96,48,48.0,153,153,91004.66667,4,4,64,64,7.325631652999999,7.325631652999999,48,0,1,-1,-1,32,0
63,0,0,0.0,0,0,63.0,63,0,32,32,15873.01587,15873.01587,0,1,1,118,328,32,0
185,86,43,43.0,81,81,61.66666667,3,3,64,64,10810.810809999999,10810.810809999999,43,0,1,-1,-1,32,0
30791,86,43,43.0,99,99,10263.66667,3,3,40,40,64.95404501,64.95404501,43,0,1,-1,-1,20,0
23826,68,34,34.0,96,96,7942.0,3,48,40,40,83.9419122,83.9419122,34,0,1,-1,-1,20,0
77048,58,29,29.0,253,253,25682.66667,4,4,64,64,25.95784446,25.95784446,29,0,1,-1,-1,32,0
1520,76,38,38.0,61,61,506.66666669999995,1,1,64,64,1315.789474,1315.789474,38,0,1,-1,-1,32,0
95291,0,0,0.0,0,0,95291.0,95291,0,32,32,10.49417049,10.49417049,0,1,1,304,252,32,0
4,0,0,0.0,0,0,4.0,4,4,40,0,500000.0,0.0,0,0,0,0,-1,20,0
23723,94,47,47.0,128,128,7907.666667,4,4,40,64,84.30636935,84.30636935,47,0,1,-1,-1,20,0
176,62,31,31.0,95,95,58.66666667,3,3,64,64,11363.636359999999,11363.636359999999,31,0,1,-1,-1,32,0
216,0,0,0.0,0,0,216.0,216,216,40,0,9259.259259,0.0,0,0,0,5210,-1,20,0
87,0,0,0.0,0,0,43.5,1,0,20,40,11494.25287,22988.50575,0,1,2,389,16425,20,0
204251,80,40,40.0,137,137,68083.66667,1,1,40,40,9.791873724,9.791873724,40,0,1,-1,-1,20,0
215,78,39,39.0,67,67,71.66666667,3,47,40,40,9302.325581000001,9302.325581000001,39,0,1,-1,-1,20,0
30624,80,40,40.0,101,101,10208.0,3,3,64,40,65.30825496,65.30825496,40,0,1,-1,-1,32,0
55,0,0,0.0,0,0,55.0,55,0,20,20,18181.818180000002,18181.818180000002,0,1,1,913,256,20,0
275,84,42,42.0,128,128,91.66666667,1,1,40,40,7272.727273,7272.727273,42,0,1,-1,-1,20,0
20,0,0,0.0,0,0,20.0,20,0,20,20,50000.0,50000.0,0,1,1,946,256,20,0
66751,94,47,47.0,134,134,22250.33333,4,4,40,40,29.96209795,29.96209795,47,0,1,-1,-1,20,0
81,0,0,0.0,0,0,81.0,81,0,32,32,12345.67901,12345.67901,0,1,1,259,247,32,1
47720,146,73,73.0,155,155,15906.666669999999,3,48,40,64,41.91114837,41.91114837,73,0,1,-1,-1,20,0
103437,0,0,0.0,0,0,103437.0,103437,0,32,32,9.667720447999999,9.667720447999999,0,1,1,759,313,32,0
319,62,31,31.0,207,207,106.33333329999999,3,3,40,40,6269.592476,6269.592476,31,0,1,-1,-1,20,0
54,0,0,0.0,0,0,54.0,54,0,32,32,18518.518519999998,18518.518519999998,0,1,1,73,314,32,0
23787,70,35,35.0,51,51,7929.0,3,4,64,64,84.07953924,84.07953924,35,0,1,-1,-1,32,0
29,0,0,0.0,0,0,29.0,29,0,20,20,34482.75862,34482.75862,0,1,1,66,257,20,0
48549,90,45,45.0,112,112,16183.0,4,4,64,64,41.19549321,41.19549321,45,0,1,-1,-1,32,0
24320,60,30,30.0,224,224,8106.666667,3,3,64,64,82.23684211,82.23684211,30,0,1,-1,-1,32,0
90,0,0,0.0,0,0,90.0,90,0,32,32,11111.11111,11111.11111,0,1,1,562,339,32,0
24514,64,32,32.0,268,268,8171.333333,4,4,40,40,81.58603247,81.58603247,32,0,1,-1,-1,20,0
31634,90,45,45.0,111,111,10544.66667,1,1,64,40,63.22311437,63.22311437,45,0,1,-1,-1,32,0
34,0,0,0.0,0,0,34.0,34,0,20,20,29411.764710000003,29411.764710000003,0,1,1,946,256,20,0
172,0,0,0.0,0,0,172.0,172,0,32,32,5813.953488,5813.953488,0,0,1,122,33304,32,0
98416,104,52,52.0,114,114,32805.33333,3,3,40,64,20.32189888,20.32189888,52,0,1,-1,-1,20,0
179,86,43,43.0,59,59,59.66666667,3,3,64,64,11173.18436,11173.18436,43,0,1,-1,-1,32,0
63,0,0,0.0,0,0,63.0,63,0,32,32,15873.01587,15873.01587,0,0,1,122,33304,32,0
155,70,35,35.0,51,51,51.66666667,3,3,64,64,12903.22581,12903.22581,35,0,1,-1,-1,32,0
31561,76,38,38.0,98,98,10520.33333,1,1,64,88,63.36934825,63.36934825,38,0,1,-1,-1,32,0
4944,57598,3578,1986.1379309999998,0,0,170.48275859999995,0,0,580,20,5865.695793,202.26537219999997,0,0,0,66,0,20,0
210,102,51,51.0,112,112,70.0,3,4,64,64,9523.809524,9523.809524,51,0,1,-1,-1,32,0
56,0,0,0.0,0,0,18.66666667,0,0,32,60,17857.14286,53571.42857,0,0,3,1120,0,32,0
391263,1049,724,262.25,0,0,97815.75,58,37063,80,20,10.22330248,2.555825621,0,0,0,114,0,20,0
181,72,36,36.0,68,68,60.33333333,4,4,40,40,11049.723759999999,11049.723759999999,36,0,1,-1,-1,20,0
51,0,0,0.0,0,0,51.0,51,0,20,20,19607.84314,19607.84314,0,1,1,288,253,20,0
180,62,31,31.0,47,47,60.0,3,3,64,64,11111.11111,11111.11111,31,0,1,-1,-1,32,0
208,76,38,38.0,88,88,69.33333333,3,3,80,80,9615.384615,9615.384615,38,0,1,-1,-1,40,0
108637,64,32,32.0,109,109,36212.33333,1,1,64,40,18.409934,18.409934,32,0,1,-1,-1,32,0
170,64,32,32.0,60,60,56.66666667,3,3,40,40,11764.70588,11764.70588,32,0,1,-1,-1,20,0
23666,64,32,32.0,125,125,7888.666667,3,3,64,64,84.5094228,84.5094228,32,0,1,-1,-1,32,0
201,90,45,45.0,153,153,67.0,3,3,40,40,9950.248756,9950.248756,45,0,1,-1,-1,20,0
11819148,2008,640,95.61904762,976,0,227291.3077,4,328,680,1032,1.776777819,2.707470962,0,0,1,29200,247,32,1
46961,90,45,45.0,81,81,15653.666669999999,3,3,64,40,42.58853091,42.58853091,45,0,1,-1,-1,32,0
32453,0,0,0.0,0,0,32453.0,32453,0,32,32,30.81379225,30.81379225,0,1,1,264,235,32,0
185,118,59,59.0,75,75,61.66666667,4,4,64,40,10810.810809999999,10810.810809999999,59,0,1,-1,-1,32,0
80,0,0,0.0,0,0,80.0,80,0,32,32,12500.0,12500.0,0,1,1,259,247,32,1
31990,72,36,36.0,159,159,10663.33333,4,4,64,40,62.51953736,62.51953736,36,0,1,-1,-1,32,0
28342,0,0,0.0,0,0,28342.0,28342,0,20,20,35.2833251,35.2833251,0,1,1,343,5120,20,0
31187,66,33,33.0,65,65,10395.66667,3,3,64,40,64.12928464,64.12928464,33,0,1,-1,-1,32,0
170,46,23,23.0,23,23,56.66666667,2,2,64,64,11764.70588,11764.70588,23,0,1,-1,-1,32,0
111,0,0,0.0,0,0,111.0,111,0,20,20,9009.009009000001,9009.009009000001,0,1,1,114,254,20,0
198,62,31,31.0,47,47,66.0,3,48,40,40,10101.0101,10101.0101,31,0,1,-1,-1,20,0
114087,180,45,45.0,89,89,22817.4,4,4,80,40,35.06096225,17.53048112,45,0,0,-1,-1,20,0
40,0,0,0.0,0,0,40.0,40,0,20,20,25000.0,25000.0,0,1,1,119,255,20,0
47944,140,70,70.0,152,152,15981.333330000001,3,49,40,40,41.71533456,41.71533456,70,0,1,-1,-1,20,0
79498,86,43,43.0,138,138,26499.33333,1,1,80,64,25.15786561,25.15786561,43,0,1,-1,-1,40,0
57796,0,0,0.0,0,0,57796.0,57796,0,32,32,17.30223545,17.30223545,0,1,1,254,117,32,0
30842,80,40,40.0,82,82,10280.66667,3,48,64,64,64.8466377,64.8466377,40,0,1,-1,-1,32,0
198,46,23,23.0,23,23,66.0,1,1,64,64,10101.0101,10101.0101,23,0,1,-1,-1,32,0
47161,152,38,38.0,137,137,9432.2,3,3,104,40,84.8158436,42.4079218,38,0,0,-1,-1,20,0
40,31,31,15.5,0,0,20.0,3,3,64,20,50000.0,25000.0,0,0,0,1006,0,32,0
153,88,44,44.0,94,94,51.0,2,2,40,40,13071.89542,13071.89542,44,0,1,-1,-1,20,0
79,0,0,0.0,0,0,79.0,79,0,32,32,12658.22785,12658.22785,0,0,1,126,65535,32,0
31332,76,38,38.0,102,102,10444.0,1,1,40,40,63.83250351,63.83250351,38,0,1,-1,-1,20,0
141,84,42,42.0,102,102,47.0,2,4,40,40,14184.397159999999,14184.397159999999,42,0,1,-1,-1,20,0
26,0,0,0.0,0,0,26.0,26,0,32,32,38461.53846,38461.53846,0,0,1,175,32832,32,0
212,78,39,39.0,55,55,70.66666667,4,4,40,40,9433.962264,9433.962264,39,0,1,-1,-1,20,0
190,68,34,34.0,79,79,63.33333333,3,3,64,64,10526.31579,10526.31579,34,0,1,-1,-1,32,0
68,0,0,0.0,0,0,68.0,68,0,32,32,14705.88235,14705.88235,0,0,1,122,33304,32,0
355,68,34,34.0,170,170,118.33333329999999,1,1,64,64,5633.802817,5633.802817,34,0,1,-1,-1,32,0
176,82,41,41.0,76,76,58.66666667,3,4,40,40,11363.636359999999,11363.636359999999,41,0,1,-1,-1,20,0
31102,150,75,75.0,157,157,10367.33333,3,3,64,40,64.30454633,64.30454633,75,0,1,-1,-1,32,0
177416,0,0,0.0,0,0,177416.0,177416,0,32,32,5.636470217,5.636470217,0,1,1,1066,183,32,0
345024,0,0,0.0,0,0,345024.0,345024,0,20,20,2.8983491000000003,2.8983491000000003,0,0,1,16425,148,20,0
71,0,0,0.0,0,0,71.0,71,0,32,32,14084.50704,14084.50704,0,1,1,362,32832,32,0
50,0,0,0.0,0,0,50.0,50,0,20,20,20000.0,20000.0,0,1,1,58,256,20,0
70057979,1415,869,88.4375,1493,0,2060528.794,46,241,332,388,0.2283822660000001,0.271203941,0,0,1,8192,5789,20,0
41960,45,45,45.0,142,142,41960.0,41960,0,32,32,23.83222116,23.83222116,45,0,1,-1,-1,32,0
83,0,0,0.0,0,0,83.0,83,0,32,32,12048.19277,12048.19277,0,1,1,259,247,32,1
175,70,35,35.0,63,63,58.33333333,1,48,40,40,11428.57143,11428.57143,35,0,1,-1,-1,20,0
236,158,79,79.0,207,207,78.66666667,3,46,40,40,8474.576271,8474.576271,79,0,1,-1,-1,20,0
151,80,40,40.0,72,72,50.33333333,3,3,64,64,13245.03311,13245.03311,40,0,1,-1,-1,32,0
231,94,47,47.0,98,98,77.0,3,48,40,40,8658.008658,8658.008658,47,0,1,-1,-1,20,0
31279,90,45,45.0,105,105,10426.33333,1,1,40,40,63.94066306,63.94066306,45,0,1,-1,-1,20,0
232,82,41,41.0,127,127,77.33333333,4,47,64,64,8620.689655,8620.689655,41,0,1,-1,-1,32,0
46243,68,34,34.0,125,125,15414.333330000001,4,4,40,64,43.24978916,43.24978916,34,0,1,-1,-1,20,0
74,0,0,0.0,0,0,74.0,74,0,32,32,13513.513509999999,13513.513509999999,0,1,1,259,247,32,1
172,100,50,50.0,78,78,57.33333333,3,3,40,40,11627.90698,11627.90698,50,0,1,-1,-1,20,0
87611,70,35,35.0,222,222,29203.66667,3,3,64,40,22.82818368,22.82818368,35,0,1,-1,-1,32,0
84,0,0,0.0,0,0,84.0,84,0,20,20,11904.7619,11904.7619,0,1,1,123,254,20,0
23270,0,0,0.0,0,0,4654.0,1,23192,76,80,85.94757198,171.895144,0,0,2,972,0,32,0
219,62,31,31.0,69,69,73.0,3,3,64,64,9132.420091,9132.420091,31,0,1,-1,-1,32,0
23741,78,39,39.0,67,67,7913.666667,2,4,40,40,84.24244977,84.24244977,39,0,1,-1,-1,20,0
49272,66,33,33.0,49,49,16424.0,3,3,88,40,40.59100503,40.59100503,33,0,1,-1,-1,44,0
3,0,0,0.0,0,0,3.0,3,3,40,0,666666.6667,0.0,0,0,0,0,-1,20,0
23522,47,47,47.0,175,175,23522.0,23522,0,32,32,42.51339172,42.51339172,47,0,1,-1,-1,32,0
194,46,23,23.0,23,23,64.66666667,3,3,64,64,10309.27835,10309.27835,23,0,1,-1,-1,32,0
30875,62,31,31.0,63,63,10291.66667,3,3,64,40,64.77732794,64.77732794,31,0,1,-1,-1,32,0
142879,84,42,42.0,123,123,47626.33333,3,3,40,40,13.99785833,13.99785833,42,0,1,-1,-1,20,0
17,481,37,37.0,0,0,1.4166666669999999,1,1,416,0,764705.8824,0.0,37,0,0,-1,-1,32,0
136,76,38,38.0,54,54,45.33333333,3,4,64,64,14705.88235,14705.88235,38,0,1,-1,-1,32,0
177,80,40,40.0,56,56,59.0,3,3,64,64,11299.43503,11299.43503,40,0,1,-1,-1,32,0
267,74,37,37.0,77,77,89.0,3,4,40,40,7490.6367040000005,7490.6367040000005,37,0,1,-1,-1,20,0
210,64,32,32.0,79,79,70.0,1,11,40,40,9523.809524,9523.809524,32,0,1,-1,-1,20,0
47306,56,28,28.0,118,118,15768.666669999999,3,3,64,40,42.27793515,42.27793515,28,0,1,-1,-1,32,0
31362,136,34,34.0,127,127,6272.4,3,3,104,64,127.54288629999999,63.77144315,34,0,0,-1,-1,20,0
165,70,35,35.0,83,83,55.0,3,3,64,64,12121.21212,12121.21212,35,0,1,-1,-1,32,0
40,0,0,0.0,0,0,40.0,40,0,32,32,25000.0,25000.0,0,0,1,126,33304,32,0
134529,164,82,82.0,130,130,44843.0,2,3,64,64,14.86668302,14.86668302,82,0,1,-1,-1,32,0
183,60,30,30.0,132,132,61.0,3,3,40,40,10928.96175,10928.96175,30,0,1,-1,-1,20,0
31820,168,42,42.0,97,97,6364.0,1,1,104,40,125.70710249999999,62.85355123,42,0,0,-1,-1,20,0
67,0,0,0.0,0,0,67.0,67,0,32,32,14925.373130000002,14925.373130000002,0,0,1,122,33304,32,0
157,76,38,38.0,54,54,52.33333333,1,48,64,64,12738.8535,12738.8535,38,0,1,-1,-1,32,0
22,0,0,0.0,0,0,22.0,22,0,32,32,45454.54545,45454.54545,0,1,1,122,33304,32,0
140358,90,45,45.0,193,193,46786.0,4,48,64,64,14.24927685,14.24927685,45,0,1,-1,-1,32,0
31326,76,38,38.0,91,91,10442.0,48,49,64,40,63.84472962,63.84472962,38,0,1,-1,-1,32,0
130269,0,0,0.0,0,0,130269.0,130269,0,40,20,7.676423401,7.676423401,0,0,1,29200,0,40,0
201,78,39,39.0,145,145,67.0,3,3,64,64,9950.248756,9950.248756,39,0,1,-1,-1,32,0
212,64,32,32.0,126,126,70.66666667,4,4,40,40,9433.962264,9433.962264,32,0,1,-1,-1,20,0
51985,64,32,32.0,48,48,17328.33333,4,4,40,40,38.47263634,38.47263634,32,0,1,-1,-1,20,0
31287,80,40,40.0,101,101,10429.0,3,3,40,40,63.92431361,63.92431361,40,0,1,-1,-1,20,0
8,0,0,0.0,0,0,8.0,8,0,32,32,125000.0,125000.0,0,0,1,37648,6622,32,0
35,0,0,0.0,0,0,35.0,35,0,20,20,28571.42857,28571.42857,0,1,1,980,256,20,0
692873,2312,1781,330.2857143,1451,0,53297.92308,4,23285,152,148,10.10286156,10.10286156,0,0,1,8192,16060,20,0
55,0,0,0.0,0,0,11.0,1,0,20,100,18181.818180000002,90909.09091,0,1,5,16425,0,20,0
50691,82,41,41.0,127,127,16897.0,3,48,64,64,39.45473555,39.45473555,41,0,1,-1,-1,32,0
243,158,79,79.0,207,207,81.0,3,3,40,40,8230.452675,8230.452675,79,0,1,-1,-1,20,0
229,31,31,15.5,0,0,114.5,93,229,64,20,8733.624454,4366.812227,0,0,0,1006,0,32,0
49,0,0,0.0,0,0,49.0,49,49,40,0,40816.32653,0.0,0,0,0,0,-1,20,0
91559787,2986,1305,135.7272727,2910,0,2692934.912,3,3,728,408,0.240280157,0.141983729,0,0,0,65535,0,32,0
31402,66,33,33.0,193,193,10467.33333,3,49,40,88,63.69021081,63.69021081,33,0,1,-1,-1,20,0
56170,76,38,38.0,87,87,18723.33333,4,12,64,52,35.60619548,35.60619548,38,0,1,-1,-1,32,0
74997,92,46,46.0,88,88,24999.0,1,1,40,40,26.66773338,26.66773338,46,0,1,-1,-1,20,0
31248,68,34,34.0,91,91,10416.0,4,4,80,40,64.00409626,64.00409626,34,0,1,-1,-1,40,0
19,0,0,0.0,0,0,19.0,19,0,20,20,52631.57895,52631.57895,0,1,1,980,16233,20,0
31650,68,34,34.0,79,79,10550.0,4,4,64,64,63.19115324,63.19115324,34,0,1,-1,-1,32,0
58,0,0,0.0,0,0,58.0,58,0,32,32,17241.37931,17241.37931,0,1,1,332,229,32,0
3112004,198,198,49.5,0,0,622400.8,54,1233,104,44,1.285345392,0.642672696,0,0,0,8192,16384,20,0
54019,64,32,32.0,71,71,18006.33333,3,3,40,40,37.02401007,37.02401007,32,0,1,-1,-1,20,0
51,0,0,0.0,0,0,51.0,51,0,32,32,19607.84314,19607.84314,0,1,1,122,259,32,0
23939,76,38,38.0,54,54,7979.666667,3,4,40,40,83.5456786,83.5456786,38,0,1,-1,-1,20,0
31191,70,35,35.0,67,67,10397.0,1,1,64,64,64.12106056,64.12106056,35,0,1,-1,-1,32,0
31,0,0,0.0,0,0,31.0,31,0,20,20,32258.06452,32258.06452,0,1,1,288,16226,20,0
164,0,0,0.0,0,0,164.0,164,0,32,32,6097.560976,6097.560976,0,0,1,122,33304,32,0
200,60,30,30.0,132,132,66.66666667,3,3,80,80,10000.0,10000.0,30,0,1,-1,-1,40,0
79986,148,37,37.0,95,95,15997.2,3,3,104,64,50.00875153,25.00437577,37,0,0,-1,-1,20,0
60,0,0,0.0,0,0,60.0,60,0,32,32,16666.66667,16666.66667,0,1,1,259,247,32,1
297061,62,31,31.0,94,94,99020.33333,3,3,64,40,6.732623939,6.732623939,31,0,1,-1,-1,32,0
49,0,0,0.0,0,0,49.0,49,49,40,0,40816.32653,0.0,0,0,0,0,-1,20,0
41,0,0,0.0,0,0,41.0,41,0,20,20,24390.2439,24390.2439,0,1,1,229,256,20,0
343,60,30,30.0,207,207,114.33333329999999,3,3,64,64,5830.90379,5830.90379,30,0,1,-1,-1,32,0
158,66,33,33.0,49,49,52.66666667,3,3,64,64,12658.22785,12658.22785,33,0,1,-1,-1,32,0
60365,176,44,44.0,101,101,12073.0,3,3,104,40,66.26356332,33.13178166,44,0,0,-1,-1,20,0
23679,98,49,49.0,114,114,7893.0,2,2,40,40,84.46302631,84.46302631,49,0,1,-1,-1,20,0
171,78,39,39.0,80,80,57.0,3,4,80,64,11695.90643,11695.90643,39,0,1,-1,-1,40,0
891,70,35,35.0,87,87,297.0,3,3,40,64,2244.6689109999998,2244.6689109999998,35,0,1,-1,-1,20,0
253,104,52,52.0,176,176,84.33333333,1,1,80,80,7905.13834,7905.13834,52,0,1,-1,-1,40,0
51,0,0,0.0,0,0,51.0,51,0,32,32,19607.84314,19607.84314,0,1,1,79,245,32,0
85,0,0,0.0,0,0,85.0,85,0,32,32,11764.70588,11764.70588,0,0,1,31,237,32,0
20,0,0,0.0,0,0,20.0,20,0,20,20,50000.0,50000.0,0,1,1,343,255,20,0
253147,78,39,39.0,80,80,84382.33333,1,1,64,64,7.900547903,7.900547903,39,0,1,-1,-1,32,0
